customer_id,segment,cluster_id,is_whale,confidence,recommended_action
12395.0,VIP,1,False,0.41886454020819847,Protect with high-touch retention
12396.0,LowValue,3,False,0.311431579340514,Low-cost lifecycle only
12397.0,VIP,1,False,0.2744609877204381,Protect with high-touch retention
12398.0,VIP,1,False,0.2457194069595249,Protect with high-touch retention
12399.0,LowValue,3,False,0.31179666284831203,Low-cost lifecycle only
12400.0,LowValue,3,False,0.54708855701667,Low-cost lifecycle only
12401.0,LowValue,3,False,0.3671424737748251,Low-cost lifecycle only
12402.0,LowValue,3,False,0.42915973803931107,Low-cost lifecycle only
12403.0,AtRisk,0,False,0.16268124905233675,Win-back sequence
12404.0,LowValue,3,False,0.2812494124360658,Low-cost lifecycle only
12405.0,LowValue,3,False,0.2483884520808257,Low-cost lifecycle only
12406.0,VIP,1,False,0.25700295010199325,Protect with high-touch retention
12407.0,VIP,1,False,0.3791486824100834,Protect with high-touch retention
12408.0,VIP,1,False,0.3258551339889644,Protect with high-touch retention
12409.0,VIP,1,False,0.26770859972567496,Protect with high-touch retention
12410.0,LowValue,3,False,0.27327430061877944,Low-cost lifecycle only
12411.0,LowValue,3,False,0.5407366311723878,Low-cost lifecycle only
12412.0,VIP,1,False,0.4246572925512688,Protect with high-touch retention
12413.0,VIP,1,False,0.3551056571054275,Protect with high-touch retention
12414.0,Growth,2,False,0.4068533274755127,Raise frequency and category breadth
12415.0,Whale,1,True,0.21058599528852137,Dedicated key-account management
12416.0,LowValue,3,False,0.45346946362721047,Low-cost lifecycle only
12417.0,VIP,1,False,0.3907272778523904,Protect with high-touch retention
12418.0,AtRisk,0,False,0.280710549001769,Win-back sequence
12419.0,LowValue,3,False,0.4662216845408213,Low-cost lifecycle only
12420.0,LowValue,3,False,0.3143649621719769,Low-cost lifecycle only
12421.0,VIP,1,False,0.36699470655014665,Protect with high-touch retention
12422.0,VIP,1,False,0.324528693597933,Protect with high-touch retention
12423.0,VIP,1,False,0.4784269477989388,Protect with high-touch retention
12424.0,VIP,1,False,0.24328427256073695,Protect with high-touch retention
12425.0,AtRisk,0,False,0.23475697908325946,Win-back sequence
12426.0,AtRisk,0,False,0.19142918047201263,Win-back sequence
12427.0,AtRisk,0,False,0.20237905549834856,Win-back sequence
12428.0,VIP,1,False,0.35053323956819743,Protect with high-touch retention
12429.0,VIP,1,False,0.3533482915080685,Protect with high-touch retention
12430.0,LowValue,3,False,0.36332035253051975,Low-cost lifecycle only
12431.0,VIP,1,False,0.3328178350352015,Protect with high-touch retention
12432.0,VIP,1,False,0.3151945261259358,Protect with high-touch retention
12433.0,VIP,1,False,0.2509203272311602,Protect with high-touch retention
12434.0,VIP,1,False,0.2829375002179154,Protect with high-touch retention
12435.0,VIP,1,False,0.24631806694502686,Protect with high-touch retention
12436.0,LowValue,3,False,0.3682180774147581,Low-cost lifecycle only
12437.0,VIP,1,False,0.28249259086928247,Protect with high-touch retention
12438.0,VIP,1,False,0.2594243365671461,Protect with high-touch retention
12439.0,LowValue,3,False,0.2887158442435871,Low-cost lifecycle only
12440.0,AtRisk,0,False,0.22348348298180754,Win-back sequence
12441.0,LowValue,3,False,0.5258423352659521,Low-cost lifecycle only
12442.0,LowValue,3,False,0.3571122497585479,Low-cost lifecycle only
12443.0,LowValue,3,False,0.3889347246040305,Low-cost lifecycle only
12444.0,VIP,1,False,0.3028555761815143,Protect with high-touch retention
12445.0,AtRisk,0,False,0.2332654228147032,Win-back sequence
12446.0,LowValue,3,False,0.2679962681762605,Low-cost lifecycle only
12447.0,LowValue,3,False,0.4645704251161515,Low-cost lifecycle only
12448.0,LowValue,3,False,0.336509483290338,Low-cost lifecycle only
12449.0,VIP,1,False,0.3456530672375899,Protect with high-touch retention
12450.0,VIP,1,False,0.22839333017524135,Protect with high-touch retention
12451.0,VIP,1,False,0.28331449652637,Protect with high-touch retention
12452.0,VIP,1,False,0.26501185439677344,Protect with high-touch retention
12453.0,LowValue,3,False,0.32973443163950344,Low-cost lifecycle only
12454.0,Growth,2,False,0.12484903210921681,Raise frequency and category breadth
12455.0,VIP,1,False,0.4163144719199026,Protect with high-touch retention
12456.0,VIP,1,False,0.31848326058840853,Protect with high-touch retention
12457.0,VIP,1,False,0.2543779331980492,Protect with high-touch retention
12458.0,VIP,1,False,0.31681854760720335,Protect with high-touch retention
12459.0,LowValue,3,False,0.4343549045875635,Low-cost lifecycle only
12460.0,LowValue,3,False,0.5396501634281914,Low-cost lifecycle only
12461.0,LowValue,3,False,0.3532677298389996,Low-cost lifecycle only
12462.0,AtRisk,0,False,0.15796747768237995,Win-back sequence
12463.0,VIP,1,False,0.3588042480026894,Protect with high-touch retention
12464.0,VIP,1,False,0.29854091179649506,Protect with high-touch retention
12465.0,VIP,1,False,0.2249921096998817,Protect with high-touch retention
12466.0,LowValue,3,False,0.27374550951672405,Low-cost lifecycle only
12467.0,Growth,2,False,0.14462969266890646,Raise frequency and category breadth
12468.0,VIP,1,False,0.22560682954990902,Protect with high-touch retention
12469.0,LowValue,3,False,0.24378740751532926,Low-cost lifecycle only
12470.0,LowValue,3,False,0.45099031605333334,Low-cost lifecycle only
12471.0,Whale,1,True,0.16364578307892033,Dedicated key-account management
12472.0,VIP,1,False,0.16958214948294842,Protect with high-touch retention
12473.0,VIP,1,False,0.30590019111908756,Protect with high-touch retention
12474.0,VIP,1,False,0.2521654981517072,Protect with high-touch retention
12475.0,AtRisk,0,False,0.26984415234895714,Win-back sequence
12476.0,VIP,1,False,0.22933262199153387,Protect with high-touch retention
12477.0,VIP,1,False,0.2737290128425402,Protect with high-touch retention
12478.0,LowValue,3,False,0.2968617151639534,Low-cost lifecycle only
12479.0,VIP,1,False,0.18240518305717135,Protect with high-touch retention
12480.0,VIP,1,False,0.41092898570185077,Protect with high-touch retention
12481.0,VIP,1,False,0.36625512471400085,Protect with high-touch retention
12482.0,VIP,1,False,0.22426343201299276,Protect with high-touch retention
12483.0,VIP,1,False,0.3432746725431344,Protect with high-touch retention
12484.0,VIP,1,False,0.4010136093158058,Protect with high-touch retention
12485.0,LowValue,3,False,0.37483257616811033,Low-cost lifecycle only
12486.0,LowValue,3,False,0.32340602838673255,Low-cost lifecycle only
12487.0,Growth,2,False,0.18010533822806435,Raise frequency and category breadth
12488.0,VIP,1,False,0.31601301399463844,Protect with high-touch retention
12489.0,LowValue,3,False,0.5493742129662985,Low-cost lifecycle only
12490.0,VIP,1,False,0.3277617460371556,Protect with high-touch retention
12491.0,LowValue,3,False,0.3336641525039525,Low-cost lifecycle only
12492.0,AtRisk,0,False,0.29116550950620024,Win-back sequence
12493.0,LowValue,3,False,0.33498072327007583,Low-cost lifecycle only
12494.0,VIP,1,False,0.26085132580194925,Protect with high-touch retention
12495.0,LowValue,3,False,0.19526779038777833,Low-cost lifecycle only
12496.0,LowValue,3,False,0.2553838607545002,Low-cost lifecycle only
12497.0,AtRisk,0,False,0.25464402233063377,Win-back sequence
12498.0,LowValue,3,False,0.2675900403599055,Low-cost lifecycle only
12499.0,LowValue,3,False,0.46987391037602966,Low-cost lifecycle only
12500.0,VIP,1,False,0.29711600264020066,Protect with high-touch retention
12501.0,LowValue,3,False,0.20234104272610984,Low-cost lifecycle only
12502.0,VIP,1,False,0.2866283225250874,Protect with high-touch retention
12503.0,Growth,2,False,0.17388090583390073,Raise frequency and category breadth
12504.0,Growth,2,False,0.2081436461558941,Raise frequency and category breadth
12505.0,LowValue,3,False,0.183666278135359,Low-cost lifecycle only
12506.0,LowValue,3,False,0.3670849924287288,Low-cost lifecycle only
12507.0,AtRisk,0,False,0.258973071499469,Win-back sequence
12508.0,LowValue,3,False,0.27671697234667975,Low-cost lifecycle only
12509.0,LowValue,3,False,0.496722574363971,Low-cost lifecycle only
12510.0,VIP,1,False,0.2838224776727076,Protect with high-touch retention
12511.0,LowValue,3,False,0.23581845789923292,Low-cost lifecycle only
12512.0,LowValue,3,False,0.260687233220534,Low-cost lifecycle only
12513.0,LowValue,3,False,0.3288810839117566,Low-cost lifecycle only
12514.0,AtRisk,0,False,0.2395608943166709,Win-back sequence
12515.0,LowValue,3,False,0.5215699470657869,Low-cost lifecycle only
12516.0,AtRisk,0,False,0.2946261628561974,Win-back sequence
12517.0,VIP,1,False,0.39604824931216726,Protect with high-touch retention
12518.0,VIP,1,False,0.33318307800950264,Protect with high-touch retention
12519.0,AtRisk,0,False,0.21548399933797246,Win-back sequence
12520.0,VIP,1,False,0.45715514058338647,Protect with high-touch retention
12521.0,LowValue,3,False,0.35077588277978783,Low-cost lifecycle only
12522.0,LowValue,3,False,0.28192231736660245,Low-cost lifecycle only
12523.0,VIP,1,False,0.3147428353588189,Protect with high-touch retention
12524.0,VIP,1,False,0.3916276891973277,Protect with high-touch retention
12525.0,Growth,2,False,0.41574808811511293,Raise frequency and category breadth
12526.0,VIP,1,False,0.35748949126345864,Protect with high-touch retention
12527.0,VIP,1,False,0.2962987114636457,Protect with high-touch retention
12528.0,VIP,1,False,0.511543451130821,Protect with high-touch retention
12529.0,LowValue,3,False,0.23080641734288587,Low-cost lifecycle only
12530.0,VIP,1,False,0.5527304436043512,Protect with high-touch retention
12531.0,AtRisk,0,False,0.19356591288508174,Win-back sequence
12532.0,LowValue,3,False,0.351124748022791,Low-cost lifecycle only
12533.0,Growth,2,False,0.2884044474319226,Raise frequency and category breadth
12534.0,LowValue,3,False,0.28228216461492994,Low-cost lifecycle only
12535.0,LowValue,3,False,0.39415355101011607,Low-cost lifecycle only
12536.0,VIP,1,False,0.2379398332424534,Protect with high-touch retention
12537.0,LowValue,3,False,0.3756408777645033,Low-cost lifecycle only
12538.0,AtRisk,0,False,0.29244666323664337,Win-back sequence
12539.0,VIP,1,False,0.25766325074656654,Protect with high-touch retention
12540.0,VIP,1,False,0.26565522797456126,Protect with high-touch retention
12541.0,VIP,1,False,0.32406973319192767,Protect with high-touch retention
12542.0,Growth,2,False,0.18319118648856497,Raise frequency and category breadth
12543.0,LowValue,3,False,0.33181535683606045,Low-cost lifecycle only
12544.0,LowValue,3,False,0.28379071232099284,Low-cost lifecycle only
12545.0,AtRisk,0,False,0.2974146579870186,Win-back sequence
12546.0,VIP,1,False,0.32294902140557985,Protect with high-touch retention
12547.0,LowValue,3,False,0.30700025189853763,Low-cost lifecycle only
12548.0,LowValue,3,False,0.3546252510772282,Low-cost lifecycle only
12549.0,LowValue,3,False,0.34654053353500647,Low-cost lifecycle only
12550.0,LowValue,3,False,0.2720142920543836,Low-cost lifecycle only
12551.0,LowValue,3,False,0.5177887248213069,Low-cost lifecycle only
12552.0,LowValue,3,False,0.27995837168050547,Low-cost lifecycle only
12553.0,VIP,1,False,0.44859945157670006,Protect with high-touch retention
12554.0,LowValue,3,False,0.4662224300080745,Low-cost lifecycle only
12555.0,LowValue,3,False,0.3290788664801791,Low-cost lifecycle only
12556.0,LowValue,3,False,0.32312145537076253,Low-cost lifecycle only
12557.0,VIP,1,False,0.24256914285507922,Protect with high-touch retention
12558.0,Growth,2,False,0.1448394334232433,Raise frequency and category breadth
12559.0,LowValue,3,False,0.31557740362410003,Low-cost lifecycle only
12560.0,VIP,1,False,0.32421031227126923,Protect with high-touch retention
12561.0,LowValue,3,False,0.5861912530048208,Low-cost lifecycle only
12562.0,VIP,1,False,0.3786693156329534,Protect with high-touch retention
12563.0,LowValue,3,False,0.5689320425686712,Low-cost lifecycle only
12564.0,LowValue,3,False,0.47811229721431775,Low-cost lifecycle only
12565.0,LowValue,3,False,0.2049810614240509,Low-cost lifecycle only
12566.0,LowValue,3,False,0.2892883540604311,Low-cost lifecycle only
12567.0,VIP,1,False,0.32439041391536844,Protect with high-touch retention
12568.0,LowValue,3,False,0.3222799879043972,Low-cost lifecycle only
12569.0,VIP,1,False,0.2560489779437216,Protect with high-touch retention
12570.0,LowValue,3,False,0.29552007354376447,Low-cost lifecycle only
12571.0,LowValue,3,False,0.35747168083196557,Low-cost lifecycle only
12572.0,VIP,1,False,0.3271652924935329,Protect with high-touch retention
12573.0,LowValue,3,False,0.3648384373775673,Low-cost lifecycle only
12574.0,LowValue,3,False,0.560170232405711,Low-cost lifecycle only
12575.0,LowValue,3,False,0.5316767815712724,Low-cost lifecycle only
12576.0,VIP,1,False,0.42682771716605894,Protect with high-touch retention
12577.0,VIP,1,False,0.2848668727977578,Protect with high-touch retention
12578.0,VIP,1,False,0.2522334027295905,Protect with high-touch retention
12579.0,LowValue,3,False,0.2503833687562424,Low-cost lifecycle only
12580.0,AtRisk,0,False,0.29775128873822504,Win-back sequence
12581.0,LowValue,3,False,0.36883065471308546,Low-cost lifecycle only
12582.0,LowValue,3,False,0.3117255321878011,Low-cost lifecycle only
12583.0,VIP,1,False,0.299780621341664,Protect with high-touch retention
12584.0,Growth,2,False,0.2422936507841181,Raise frequency and category breadth
12585.0,VIP,1,False,0.18453258272915773,Protect with high-touch retention
12586.0,AtRisk,0,False,0.3258729614653769,Win-back sequence
12587.0,LowValue,3,False,0.3310084325570725,Low-cost lifecycle only
12588.0,AtRisk,0,False,0.2808345413858753,Win-back sequence
12589.0,Growth,2,False,0.18086643160646595,Raise frequency and category breadth
12590.0,VIP,1,False,0.2074485635226855,Protect with high-touch retention
12591.0,LowValue,3,False,0.37701182896511254,Low-cost lifecycle only
12592.0,VIP,1,False,0.2679523994324551,Protect with high-touch retention
12593.0,LowValue,3,False,0.39596512942515466,Low-cost lifecycle only
12594.0,VIP,1,False,0.5012392529573616,Protect with high-touch retention
12595.0,LowValue,3,False,0.5344536696494021,Low-cost lifecycle only
12596.0,AtRisk,0,False,0.3122000496693657,Win-back sequence
12597.0,VIP,1,False,0.3465569512398129,Protect with high-touch retention
12598.0,VIP,1,False,0.44633138408759715,Protect with high-touch retention
12599.0,VIP,1,False,0.36221862892782164,Protect with high-touch retention
12600.0,VIP,1,False,0.34196070325484834,Protect with high-touch retention
12601.0,LowValue,3,False,0.37517473650837485,Low-cost lifecycle only
12602.0,LowValue,3,False,0.36335463402645457,Low-cost lifecycle only
12603.0,LowValue,3,False,0.27163019136843997,Low-cost lifecycle only
12604.0,AtRisk,0,False,0.28271048522039466,Win-back sequence
12605.0,LowValue,3,False,0.24419813705578444,Low-cost lifecycle only
12606.0,LowValue,3,False,0.2501890001615232,Low-cost lifecycle only
12607.0,Growth,2,False,0.13488520272584759,Raise frequency and category breadth
12608.0,LowValue,3,False,0.4988169679821893,Low-cost lifecycle only
12609.0,VIP,1,False,0.42997233905391274,Protect with high-touch retention
12610.0,VIP,1,False,0.34803773492967244,Protect with high-touch retention
12611.0,VIP,1,False,0.25726106267829424,Protect with high-touch retention
12612.0,VIP,1,False,0.20128440222489538,Protect with high-touch retention
12613.0,VIP,1,False,0.32454057418059407,Protect with high-touch retention
12614.0,LowValue,3,False,0.561047152153135,Low-cost lifecycle only
12615.0,VIP,1,False,0.3858636739674876,Protect with high-touch retention
12616.0,VIP,1,False,0.21081270600569335,Protect with high-touch retention
12617.0,LowValue,3,False,0.3461025070901201,Low-cost lifecycle only
12618.0,LowValue,3,False,0.36022285883611327,Low-cost lifecycle only
12619.0,VIP,1,False,0.36274103316801226,Protect with high-touch retention
12620.0,VIP,1,False,0.3579773387779664,Protect with high-touch retention
12621.0,VIP,1,False,0.2783611953826792,Protect with high-touch retention
12622.0,LowValue,3,False,0.5220764459221173,Low-cost lifecycle only
12623.0,VIP,1,False,0.30860524520690985,Protect with high-touch retention
12624.0,LowValue,3,False,0.3985397496061833,Low-cost lifecycle only
12625.0,VIP,1,False,0.25413527972863287,Protect with high-touch retention
12626.0,VIP,1,False,0.3448063526362263,Protect with high-touch retention
12627.0,VIP,1,False,0.3309409301829333,Protect with high-touch retention
12628.0,VIP,1,False,0.3003459743191487,Protect with high-touch retention
12629.0,LowValue,3,False,0.3360198168532371,Low-cost lifecycle only
12630.0,VIP,1,False,0.30481451288308525,Protect with high-touch retention
12631.0,VIP,1,False,0.2841563238385684,Protect with high-touch retention
12632.0,LowValue,3,False,0.2422758988708777,Low-cost lifecycle only
12633.0,VIP,1,False,0.3919121813285053,Protect with high-touch retention
12634.0,LowValue,3,False,0.3976574861003978,Low-cost lifecycle only
12635.0,VIP,1,False,0.32465278307690215,Protect with high-touch retention
12636.0,LowValue,3,False,0.3269130710407257,Low-cost lifecycle only
12637.0,VIP,1,False,0.35326340294483893,Protect with high-touch retention
12638.0,AtRisk,0,False,0.21117639107358321,Win-back sequence
12639.0,AtRisk,0,False,0.3090217317830702,Win-back sequence
12640.0,VIP,1,False,0.32744878125689914,Protect with high-touch retention
12641.0,LowValue,3,False,0.4221645246626516,Low-cost lifecycle only
12642.0,VIP,1,False,0.34937191072550516,Protect with high-touch retention
12643.0,VIP,1,False,0.23716580997749476,Protect with high-touch retention
12644.0,AtRisk,0,False,0.19494068079213994,Win-back sequence
12645.0,VIP,1,False,0.4500354935171046,Protect with high-touch retention
12646.0,VIP,1,False,0.3034737393487659,Protect with high-touch retention
12647.0,VIP,1,False,0.3309184514442712,Protect with high-touch retention
12648.0,AtRisk,0,False,0.32041213625911014,Win-back sequence
12649.0,VIP,1,False,0.3072837866777223,Protect with high-touch retention
12650.0,LowValue,3,False,0.35287931432863956,Low-cost lifecycle only
12651.0,LowValue,3,False,0.2782610790036903,Low-cost lifecycle only
12652.0,LowValue,3,False,0.28081682987472417,Low-cost lifecycle only
12653.0,AtRisk,0,False,0.24473207399513702,Win-back sequence
12654.0,VIP,1,False,0.30994833962540047,Protect with high-touch retention
12655.0,LowValue,3,False,0.5736317181060199,Low-cost lifecycle only
12656.0,VIP,1,False,0.4351989477380058,Protect with high-touch retention
12657.0,Growth,2,False,0.19589542335147897,Raise frequency and category breadth
12658.0,LowValue,3,False,0.2977562568781731,Low-cost lifecycle only
12659.0,LowValue,3,False,0.3148399682367368,Low-cost lifecycle only
12660.0,LowValue,3,False,0.36056674282570683,Low-cost lifecycle only
12661.0,LowValue,3,False,0.5069218154959881,Low-cost lifecycle only
12662.0,VIP,1,False,0.3768083898055557,Protect with high-touch retention
12663.0,LowValue,3,False,0.2143639056776046,Low-cost lifecycle only
12664.0,VIP,1,False,0.2998741541994534,Protect with high-touch retention
12665.0,Growth,2,False,0.2490978562136114,Raise frequency and category breadth
12666.0,LowValue,3,False,0.24358827979399034,Low-cost lifecycle only
12667.0,LowValue,3,False,0.3102834872782609,Low-cost lifecycle only
12668.0,VIP,1,False,0.32489305210124453,Protect with high-touch retention
12669.0,VIP,1,False,0.28634557354080975,Protect with high-touch retention
12670.0,VIP,1,False,0.38705148503912296,Protect with high-touch retention
12671.0,LowValue,3,False,0.24923772867973878,Low-cost lifecycle only
12672.0,AtRisk,0,False,0.1780167145996842,Win-back sequence
12673.0,AtRisk,0,False,0.3252882841572291,Win-back sequence
12674.0,VIP,1,False,0.24826568076590194,Protect with high-touch retention
12675.0,LowValue,3,False,0.32351223426044035,Low-cost lifecycle only
12676.0,VIP,1,False,0.5125503445780129,Protect with high-touch retention
12677.0,LowValue,3,False,0.22713537665863312,Low-cost lifecycle only
12678.0,Whale,1,True,0.26596781841433376,Dedicated key-account management
12679.0,Growth,2,False,0.1978915063616869,Raise frequency and category breadth
12680.0,VIP,1,False,0.3375942114116568,Protect with high-touch retention
12681.0,Whale,1,True,0.251127710647993,Dedicated key-account management
12682.0,VIP,1,False,0.24167890480263426,Protect with high-touch retention
12683.0,VIP,1,False,0.35645052479010586,Protect with high-touch retention
12684.0,VIP,1,False,0.3958805463242382,Protect with high-touch retention
12685.0,VIP,1,False,0.30978007805937985,Protect with high-touch retention
12686.0,LowValue,3,False,0.5000751571680218,Low-cost lifecycle only
12687.0,LowValue,3,False,0.25197331480690577,Low-cost lifecycle only
12688.0,LowValue,3,False,0.2168340753329491,Low-cost lifecycle only
12689.0,VIP,1,False,0.31266969279359685,Protect with high-touch retention
12690.0,LowValue,3,False,0.49946434119148525,Low-cost lifecycle only
12691.0,VIP,1,False,0.3649602901714671,Protect with high-touch retention
12692.0,LowValue,3,False,0.3983647727608884,Low-cost lifecycle only
12693.0,VIP,1,False,0.29804818820983237,Protect with high-touch retention
12694.0,AtRisk,0,False,0.3128058378254059,Win-back sequence
12695.0,VIP,1,False,0.3333886634533434,Protect with high-touch retention
12696.0,LowValue,3,False,0.4273337170148658,Low-cost lifecycle only
12697.0,VIP,1,False,0.3434838503190883,Protect with high-touch retention
12698.0,LowValue,3,False,0.479686625260571,Low-cost lifecycle only
12699.0,LowValue,3,False,0.39938139881320966,Low-cost lifecycle only
12700.0,VIP,1,False,0.32126336571844033,Protect with high-touch retention
12701.0,VIP,1,False,0.3342517417968056,Protect with high-touch retention
12702.0,LowValue,3,False,0.36277887168637707,Low-cost lifecycle only
12703.0,AtRisk,0,False,0.1650690996226983,Win-back sequence
12704.0,VIP,1,False,0.3560462056162099,Protect with high-touch retention
12705.0,VIP,1,False,0.30786895674964104,Protect with high-touch retention
12707.0,LowValue,3,False,0.4163420523336137,Low-cost lifecycle only
12708.0,VIP,1,False,0.2747863495997593,Protect with high-touch retention
12709.0,Whale,2,True,0.14985617711527494,Dedicated key-account management
12710.0,LowValue,3,False,0.32624476131290975,Low-cost lifecycle only
12711.0,LowValue,3,False,0.3415046849331469,Low-cost lifecycle only
12712.0,VIP,1,False,0.3191967317514713,Protect with high-touch retention
12713.0,LowValue,3,False,0.279516872868314,Low-cost lifecycle only
12714.0,VIP,1,False,0.28990011002918875,Protect with high-touch retention
12715.0,LowValue,3,False,0.40971706356404947,Low-cost lifecycle only
12716.0,VIP,1,False,0.2853339255153486,Protect with high-touch retention
12717.0,AtRisk,0,False,0.32703862145893264,Win-back sequence
12718.0,LowValue,3,False,0.3749627635423533,Low-cost lifecycle only
12719.0,VIP,1,False,0.26080650495786023,Protect with high-touch retention
12720.0,VIP,1,False,0.2750631372643029,Protect with high-touch retention
12721.0,VIP,1,False,0.3506980105660026,Protect with high-touch retention
12722.0,VIP,1,False,0.26879656245131256,Protect with high-touch retention
12723.0,VIP,1,False,0.2774037693010627,Protect with high-touch retention
12724.0,VIP,1,False,0.4520725916173799,Protect with high-touch retention
12725.0,LowValue,3,False,0.2957658991684423,Low-cost lifecycle only
12726.0,VIP,1,False,0.40832728070507845,Protect with high-touch retention
12727.0,VIP,1,False,0.46659222923307797,Protect with high-touch retention
12728.0,VIP,1,False,0.3612373639464365,Protect with high-touch retention
12729.0,LowValue,3,False,0.38390941538569034,Low-cost lifecycle only
12730.0,LowValue,3,False,0.3474264864821963,Low-cost lifecycle only
12731.0,VIP,1,False,0.2676028764171518,Protect with high-touch retention
12732.0,LowValue,3,False,0.4447329782416828,Low-cost lifecycle only
12733.0,AtRisk,0,False,0.26012425451160476,Win-back sequence
12734.0,LowValue,3,False,0.4262629974768866,Low-cost lifecycle only
12735.0,LowValue,3,False,0.4033750155374068,Low-cost lifecycle only
12736.0,LowValue,3,False,0.4716984958017759,Low-cost lifecycle only
12737.0,LowValue,3,False,0.21829751633330222,Low-cost lifecycle only
12738.0,LowValue,3,False,0.5440319288160802,Low-cost lifecycle only
12739.0,VIP,1,False,0.28735109167031375,Protect with high-touch retention
12740.0,LowValue,3,False,0.34231990670521095,Low-cost lifecycle only
12741.0,LowValue,3,False,0.387485393840634,Low-cost lifecycle only
12742.0,LowValue,3,False,0.2906702881904919,Low-cost lifecycle only
12743.0,LowValue,3,False,0.30814896317484464,Low-cost lifecycle only
12744.0,VIP,1,False,0.2707821295258108,Protect with high-touch retention
12745.0,LowValue,3,False,0.4494776290324535,Low-cost lifecycle only
12746.0,Growth,2,False,0.213763535461174,Raise frequency and category breadth
12747.0,VIP,1,False,0.3735539890528208,Protect with high-touch retention
12748.0,Whale,1,True,0.22454098580794107,Dedicated key-account management
12749.0,Growth,2,False,0.1733459300228733,Raise frequency and category breadth
12750.0,LowValue,3,False,0.4321623637899189,Low-cost lifecycle only
12751.0,LowValue,3,False,0.5022703374853045,Low-cost lifecycle only
12752.0,VIP,1,False,0.2340763002402751,Protect with high-touch retention
12753.0,Growth,2,False,0.15621032906575424,Raise frequency and category breadth
12754.0,LowValue,3,False,0.2679574467292448,Low-cost lifecycle only
12755.0,Growth,2,False,0.13930439572372638,Raise frequency and category breadth
12756.0,LowValue,3,False,0.3291147411440733,Low-cost lifecycle only
12757.0,VIP,1,False,0.3096393431356304,Protect with high-touch retention
12758.0,VIP,1,False,0.2607118801762509,Protect with high-touch retention
12759.0,VIP,1,False,0.3600134029683137,Protect with high-touch retention
12760.0,LowValue,3,False,0.5291820356341318,Low-cost lifecycle only
